"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Smc6.1",1.32506357082807e-67,0.488223853246245,0.791,0.344,3.70991298560443e-63,"Prolif DC","Smc6"
"Rpl32.5",1.69223423653233e-67,0.469484936226833,1,0.999,4.73791741544323e-63,"Prolif DC","Rpl32"
"Raly",2.08160792246129e-67,0.636010749881453,0.965,0.686,5.82808586130711e-63,"Prolif DC","Raly"
"Hnrnpf.2",3.17456431661317e-67,0.587991385894902,0.99,0.897,8.88814517365357e-63,"Prolif DC","Hnrnpf"
"Sept6.4",3.55950248523628e-67,0.467963498996692,0.67,0.256,9.96589505816453e-63,"Prolif DC","Sept6"
"Nsmce4a",4.07981686159682e-67,0.454916304148786,0.756,0.319,1.14226712490988e-62,"Prolif DC","Nsmce4a"
"Smarcc1",5.07613600940825e-67,0.312989148051396,0.506,0.156,1.42121655991412e-62,"Prolif DC","Smarcc1"
"Rpsa.5",6.82928346287763e-67,0.468001874876999,1,0.994,1.91206278393648e-62,"Prolif DC","Rpsa"
"Nhp2l1.3",9.28763997232786e-67,0.65458325018624,0.935,0.639,2.60035343945235e-62,"Prolif DC","Nhp2l1"
"Nudcd2",1.75335120499262e-66,0.314515385571956,0.557,0.181,4.90903270373833e-62,"Prolif DC","Nudcd2"
"Nup210.1",1.78484016980204e-66,0.395426600694148,0.537,0.176,4.99719550741175e-62,"Prolif DC","Nup210"
"Banf1",2.1015038480318e-66,0.603418334691687,0.897,0.498,5.88379047371945e-62,"Prolif DC","Banf1"
"Rpl10a.6",5.55725098909973e-66,0.552366342939244,1,0.976,1.55591913192814e-61,"Prolif DC","Rpl10a"
"Idh3a.1",5.65802918695809e-66,0.340356066876243,0.544,0.178,1.58413501176453e-61,"Prolif DC","Idh3a"
"Sms",1.54765477283269e-65,0.40840020204695,0.657,0.243,4.33312383297695e-61,"Prolif DC","Sms"
"Ckb.6",2.64042479612809e-65,0.918684222657821,0.922,0.606,7.39266134419941e-61,"Prolif DC","Ckb"
"Pole3",3.62235639845552e-65,0.322103104607263,0.594,0.2,1.01418734443958e-60,"Prolif DC","Pole3"
"Fh1.5",3.96835854916169e-65,0.598177775822356,0.781,0.344,1.11106102659429e-60,"Prolif DC","Fh1"
"Anxa6.4",1.01922540844155e-64,0.608898975433608,0.814,0.396,2.85362729855465e-60,"Prolif DC","Anxa6"
"Hdac2",8.480285809202e-64,0.327965824670261,0.572,0.191,2.37431042086038e-59,"Prolif DC","Hdac2"
"Dcps",2.51422064680898e-63,0.356673615811974,0.652,0.24,7.03931496693579e-59,"Prolif DC","Dcps"
"Larp7",2.66082379795814e-63,0.380118037304574,0.625,0.226,7.44977446952319e-59,"Prolif DC","Larp7"
"Ncl.5",3.07953653430967e-63,0.696176421609002,0.962,0.744,8.62208638876022e-59,"Prolif DC","Ncl"
"Cenpa",4.61813904248955e-63,0.726090214855611,0.562,0.214,1.29298656911623e-58,"Prolif DC","Cenpa"
"Hprt.1",6.86035757047901e-63,0.584796227869986,0.877,0.491,1.92076291258271e-58,"Prolif DC","Hprt"
"Parvg.2",7.6536818515795e-63,0.362267078964519,0.594,0.209,2.14287784480523e-58,"Prolif DC","Parvg"
"Nop10.3",8.56572841556325e-63,0.679421901704547,0.937,0.575,2.3982326417894e-58,"Prolif DC","Nop10"
"Cmc2.6",1.01557024458192e-62,0.284005968758687,0.718,0.278,2.84339357078046e-58,"Prolif DC","Cmc2"
"Snrpd2.2",1.40433622233478e-62,0.607628942780905,0.977,0.724,3.93186055529292e-58,"Prolif DC","Snrpd2"
"Kpna2",3.65136901491693e-62,0.280531835569776,0.31,0.075,1.02231029679644e-57,"Prolif DC","Kpna2"
"Nudt21",3.8279482611401e-62,0.5666863885213,0.866,0.48,1.07174895415401e-57,"Prolif DC","Nudt21"
"Cops3",5.21207955439244e-62,0.30724256980812,0.519,0.17,1.4592780336388e-57,"Prolif DC","Cops3"
"Prpf19",1.02137577551271e-61,0.398990385442011,0.625,0.237,2.85964789628048e-57,"Prolif DC","Prpf19"
"Eef1g.4",1.07287250828646e-61,0.620084185442954,0.997,0.915,3.00382844870043e-57,"Prolif DC","Eef1g"
"Cdkn2d.3",1.38056244800026e-61,0.443837391589863,0.516,0.176,3.86529874191113e-57,"Prolif DC","Cdkn2d"
"Rps3a1.6",2.02447483395574e-61,0.424768710576843,1,0.999,5.66812464010928e-57,"Prolif DC","Rps3a1"
"Myg1",2.8835715503853e-61,0.320066467359063,0.579,0.202,8.07342362676875e-57,"Prolif DC","Myg1"
"Xist.3",5.66734656901469e-61,0.663658198447698,0.985,0.913,1.58674369239273e-56,"Prolif DC","Xist"
"Akr7a5.2",9.12417298297664e-61,0.400064937934391,0.577,0.212,2.5545859517738e-56,"Prolif DC","Akr7a5"
"Rps16.5",1.32537601306519e-60,0.391801525325477,1,0.999,3.71078776137993e-56,"Prolif DC","Rps16"
"Cyba.5",1.77342601968179e-60,-0.758110066930324,1,0.996,4.96523816990507e-56,"Prolif DC","Cyba"
"Erdr1",1.78269108318522e-60,0.415420560690729,0.62,0.229,4.99117849470197e-56,"Prolif DC","Erdr1"
"Cbfb",3.72823046153039e-60,0.470748987962479,0.72,0.308,1.04382996461928e-55,"Prolif DC","Cbfb"
"Nolc1",4.52993345565268e-60,0.32510543700029,0.484,0.157,1.26829076891364e-55,"Prolif DC","Nolc1"
"Exosc5.3",5.18416496078451e-60,0.471385480050157,0.746,0.319,1.45146250572045e-55,"Prolif DC","Exosc5"
"Acot7.4",6.25010011899434e-60,0.54211145145483,0.806,0.384,1.74990303131604e-55,"Prolif DC","Acot7"
"Mrpl51",8.51906614459598e-60,0.511474163149269,0.821,0.416,2.38516813916398e-55,"Prolif DC","Mrpl51"
"Thoc7",1.05507588704462e-59,0.484941778571146,0.796,0.383,2.95400146854752e-55,"Prolif DC","Thoc7"
"Suz12",1.11082518895524e-59,0.264708388515652,0.463,0.142,3.11008836403688e-55,"Prolif DC","Suz12"
"Srsf7.1",3.28914301139825e-59,0.606042252772704,0.95,0.623,9.20894260331281e-55,"Prolif DC","Srsf7"
"Eif1ad.1",1.39789294093448e-58,0.384461863922353,0.71,0.289,3.91382065602836e-54,"Prolif DC","Eif1ad"
"Fam162a",3.40956380815729e-58,0.394685003340611,0.683,0.273,9.54609675007878e-54,"Prolif DC","Fam162a"
"Eif5a.5",4.40408224553869e-58,0.641843326144889,0.987,0.885,1.23305494710592e-53,"Prolif DC","Eif5a"
"Eri1",5.27010876876009e-58,0.292840744899969,0.579,0.202,1.47552505307745e-53,"Prolif DC","Eri1"
"Ssna1",7.44127236123798e-58,0.427212342037749,0.758,0.329,2.08340743569941e-53,"Prolif DC","Ssna1"
"Maz",7.61746483670341e-58,0.316036100224674,0.587,0.209,2.13273780498022e-53,"Prolif DC","Maz"
"Naa10.1",1.953332082548e-57,0.367104743131297,0.632,0.245,5.46893916471789e-53,"Prolif DC","Naa10"
"Cfp.6",2.77389264324803e-57,0.748599326714618,0.879,0.488,7.76634462256584e-53,"Prolif DC","Cfp"
"Sf3b5.1",4.13521955254203e-57,0.535096190730725,0.952,0.638,1.15777877032072e-52,"Prolif DC","Sf3b5"
"Nccrp1.1",4.20216056296907e-57,0.252103054716447,0.28,0.067,1.17652091442008e-52,"Prolif DC","Nccrp1"
"Rps18.6",6.98572494207105e-57,0.476900638957751,1,0.997,1.95586326928105e-52,"Prolif DC","Rps18"
"Mrpl42.2",8.4471907709703e-57,0.579960948150084,0.834,0.452,2.36504447205626e-52,"Prolif DC","Mrpl42"
"Sept3.3",1.45178838153186e-56,0.293907426218324,0.348,0.095,4.0647171106129e-52,"Prolif DC","Sept3"
"Ppm1g",1.58694586169411e-56,0.479770785804664,0.801,0.377,4.44313102357117e-52,"Prolif DC","Ppm1g"
"Lage3",1.62278121165394e-56,0.395468603249522,0.665,0.27,4.54346283638869e-52,"Prolif DC","Lage3"
"Rps20.4",1.94164334937313e-56,0.410475550074457,1,0.998,5.43621304957489e-52,"Prolif DC","Rps20"
"Ppp2r4",2.58228741110883e-56,0.411199012474826,0.68,0.286,7.22988829362249e-52,"Prolif DC","Ppp2r4"
"Snrnp25.1",2.79247871790071e-56,0.270487215054178,0.592,0.209,7.81838191437841e-52,"Prolif DC","Snrnp25"
"Rbm3.1",2.80311429825455e-56,0.516804102563465,0.995,0.929,7.84815941225309e-52,"Prolif DC","Rbm3"
"Prkar2a.2",9.20176635745039e-56,0.32837790486696,0.501,0.169,2.57631054475896e-51,"Prolif DC","Prkar2a"
"Phgdh.1",1.64892569554001e-55,0.251325432102118,0.249,0.056,4.61666216237291e-51,"Prolif DC","Phgdh"
"Mlec",2.20065970778123e-55,0.309740318894461,0.569,0.206,6.16140704984589e-51,"Prolif DC","Mlec"
"Acat1.1",2.98161809797262e-55,0.362061621261052,0.647,0.26,8.34793435070375e-51,"Prolif DC","Acat1"
"Med30.3",4.6962292294994e-55,0.550381303664514,0.851,0.444,1.31485025967524e-50,"Prolif DC","Med30"
"Rpl8.5",8.2062222803229e-55,0.419803409940666,1,0.997,2.29757811404481e-50,"Prolif DC","Rpl8"
"Rps4x.6",1.30632929017661e-54,0.440014694306882,1,0.997,3.65746074663647e-50,"Prolif DC","Rps4x"
"Taldo1.5",1.8191725581188e-54,0.611267605700904,0.972,0.85,5.09331932822101e-50,"Prolif DC","Taldo1"
"Rbbp4",2.84415220496274e-54,0.528609258628855,0.849,0.459,7.96305734345468e-50,"Prolif DC","Rbbp4"
"Nsmce1.1",3.79565404395476e-54,0.478890142857144,0.804,0.401,1.06270721922645e-49,"Prolif DC","Nsmce1"
"Ndufaf2",7.06265429688438e-54,0.271696662851257,0.461,0.15,1.97740195004169e-49,"Prolif DC","Ndufaf2"
"G3bp1.2",9.95934341834047e-54,0.561763465025085,0.922,0.574,2.78841697026697e-49,"Prolif DC","G3bp1"
"Hnrnpa2b1.2",1.16799147178182e-53,0.511355004622236,0.99,0.904,3.27014252269474e-49,"Prolif DC","Hnrnpa2b1"
"Bzw2.1",1.21229339928201e-53,0.264395708963083,0.408,0.127,3.39417905930977e-49,"Prolif DC","Bzw2"
"H3f3a.3",1.8325955978146e-53,0.484807032291128,1,0.995,5.13090115476131e-49,"Prolif DC","H3f3a"
"Hnrnpr",2.73115228779226e-53,0.371691514431627,0.713,0.291,7.64668017536078e-49,"Prolif DC","Hnrnpr"
"Uba2",2.90813493685742e-53,0.327688201735217,0.652,0.259,8.14219619621341e-49,"Prolif DC","Uba2"
"Uchl3.2",4.3404089861978e-53,0.425715222333187,0.728,0.327,1.21522770795566e-48,"Prolif DC","Uchl3"
"Pop5",4.62089444573212e-53,0.327067445734886,0.678,0.273,1.29375802691608e-48,"Prolif DC","Pop5"
"Gapdh.4",4.87575629615669e-53,0.484276592498712,0.995,0.962,1.36511424779795e-48,"Prolif DC","Gapdh"
"Lgmn.6",7.19721639856493e-53,-1.68469974840493,0.72,0.791,2.01507664727021e-48,"Prolif DC","Lgmn"
"Hnrnpd",1.32289764122619e-52,0.478902789449698,0.793,0.408,3.70384881590509e-48,"Prolif DC","Hnrnpd"
"Actl6a",1.45386154356435e-52,0.327930513049401,0.645,0.258,4.07052154967145e-48,"Prolif DC","Actl6a"
"Ppp1r14a.2",1.74691436522678e-52,0.399376071147395,0.358,0.108,4.89101083976195e-48,"Prolif DC","Ppp1r14a"
"Btg1.6",1.92877074457717e-52,-0.882869369490094,0.977,0.98,5.40017233066715e-48,"Prolif DC","Btg1"
"Mdh1.3",4.09746780046124e-52,0.536738056697328,0.894,0.544,1.14720903477314e-47,"Prolif DC","Mdh1"
"Itm2b.4",1.36564514672099e-51,-0.949909366048802,0.995,0.986,3.82353328178944e-47,"Prolif DC","Itm2b"
"Nhp2.1",2.08665105905794e-51,0.5337235744351,0.879,0.525,5.84220563515041e-47,"Prolif DC","Nhp2"
"Mrpl12",4.61482184307491e-51,0.438477688588607,0.758,0.371,1.29205781962411e-46,"Prolif DC","Mrpl12"
"Rps27a.3",5.82918098917993e-51,0.408992071515539,1,0.999,1.6320540933506e-46,"Prolif DC","Rps27a"
"U2af1.1",7.29305601818289e-51,0.528178965974955,0.962,0.713,2.04190982397084e-46,"Prolif DC","U2af1"
"Gins4",7.4927013271184e-51,0.33326994155105,0.589,0.226,2.09780651756661e-46,"Prolif DC","Gins4"
"Ppp1cc.1",9.45687864994909e-51,0.464000766202606,0.854,0.468,2.64773688441275e-46,"Prolif DC","Ppp1cc"
"Ddx39b.3",1.04828837299938e-50,0.513478953400447,0.889,0.518,2.93499778672367e-46,"Prolif DC","Ddx39b"
"Ndufb11.3",1.2005155840833e-50,0.515849777748871,0.965,0.728,3.36120353231642e-46,"Prolif DC","Ndufb11"
"Ddx39.1",1.20295033340432e-50,0.408977589637375,0.746,0.338,3.36802034346541e-46,"Prolif DC","Ddx39"
"0610010K14Rik",1.49818545695441e-50,0.398561534492379,0.695,0.307,4.19461964238097e-46,"Prolif DC","0610010K14Rik"
"Cxcl16.5",1.62960031838089e-50,-1.08458470809222,0.874,0.907,4.56255497140281e-46,"Prolif DC","Cxcl16"
"Nme1.2",2.03033202827263e-50,0.648222698825699,0.909,0.593,5.6845236127577e-46,"Prolif DC","Nme1"
"Eef1b2.3",2.3273009154358e-50,0.478160041700079,0.997,0.938,6.51597710303715e-46,"Prolif DC","Eef1b2"
"Map4k1.3",2.89995713779448e-50,0.376167889335975,0.705,0.301,8.11929999439698e-46,"Prolif DC","Map4k1"
"Pole4",3.22633582218473e-50,0.494225529847377,0.819,0.435,9.03309503495282e-46,"Prolif DC","Pole4"
"Actn4",4.13010566197361e-50,0.352821760716863,0.736,0.319,1.15634698323937e-45,"Prolif DC","Actn4"
"Parp1",4.51530652656604e-50,0.259225112573409,0.511,0.181,1.26419552130796e-45,"Prolif DC","Parp1"
"Itgb7.5",5.38978810027106e-50,0.528014853938968,0.866,0.478,1.50903287231389e-45,"Prolif DC","Itgb7"
"Rpl6.4",5.39901873168672e-50,0.410624949225025,1,0.995,1.51161726449765e-45,"Prolif DC","Rpl6"
"Ilf2",7.40876395181303e-50,0.333472387644993,0.637,0.264,2.07430573122861e-45,"Prolif DC","Ilf2"
"Rps6.5",7.54055449793369e-50,0.406607073080631,1,0.998,2.11120444833147e-45,"Prolif DC","Rps6"
"Tmbim6.4",1.41373131483172e-49,-0.656565402022257,0.962,0.948,3.95816493526585e-45,"Prolif DC","Tmbim6"
"Neurl1b",2.27637030954605e-49,0.271337275470185,0.378,0.117,6.37338159266704e-45,"Prolif DC","Neurl1b"
"Exosc7",2.37153150594795e-49,0.259192811344284,0.486,0.171,6.63981391035308e-45,"Prolif DC","Exosc7"
"Rcc2.1",3.0966993436159e-49,0.278016693474137,0.567,0.214,8.6701388222558e-45,"Prolif DC","Rcc2"
"A430005L14Rik",3.14931313161004e-49,0.270360203066386,0.529,0.193,8.81744690588178e-45,"Prolif DC","A430005L14Rik"
"Apex1.2",1.46400303273732e-48,0.363987725373497,0.554,0.22,4.09891569105796e-44,"Prolif DC","Apex1"
"Srsf1",1.59997326641489e-48,0.315330568981122,0.647,0.267,4.4796051513084e-44,"Prolif DC","Srsf1"
"Uck2.1",1.60213744387975e-48,0.305500790126316,0.572,0.221,4.48566441537452e-44,"Prolif DC","Uck2"
"Arl6ip6",4.01772348717342e-48,0.275826223133746,0.484,0.172,1.12488222193882e-43,"Prolif DC","Arl6ip6"
"Naga.4",4.59100429874395e-48,0.439778299926868,0.71,0.33,1.28538938356233e-43,"Prolif DC","Naga"
"Rplp0.5",4.92379738894582e-48,0.424024323452754,1,0.995,1.37856479295705e-43,"Prolif DC","Rplp0"
"Gtf3a",5.50711155903555e-48,0.314992524843434,0.612,0.249,1.54188109429877e-43,"Prolif DC","Gtf3a"
"Hdgf",9.15586435747991e-48,0.436216303632606,0.811,0.409,2.56345890280723e-43,"Prolif DC","Hdgf"
"Mrpl23.3",1.25008725641313e-47,0.508656297702822,0.872,0.522,3.49999430050549e-43,"Prolif DC","Mrpl23"
"Gspt1",1.77100141594616e-47,0.292890123455877,0.632,0.254,4.95844976436605e-43,"Prolif DC","Gspt1"
"Rpl36a.5",1.83754143046314e-47,0.437791034721075,1,0.97,5.14474849701069e-43,"Prolif DC","Rpl36a"
"Oaz1.2",1.95872570691134e-47,0.376377348696451,1,0.993,5.48404023421037e-43,"Prolif DC","Oaz1"
"Mrps28.2",2.99969495427372e-47,0.364054151365183,0.66,0.285,8.39854593297557e-43,"Prolif DC","Mrps28"
"Nelfe.1",4.58193144955957e-47,0.39197118053107,0.705,0.323,1.28284916724769e-42,"Prolif DC","Nelfe"
"AW112010.4",4.75742029728177e-47,-1.88463970454157,0.872,0.847,1.33198253483295e-42,"Prolif DC","AW112010"
"Rpl15.4",4.85743680212557e-47,0.423551729722452,0.997,0.965,1.35998515585912e-42,"Prolif DC","Rpl15"
"Sigmar1",7.7701954839609e-47,0.284240864006887,0.496,0.182,2.17549933159937e-42,"Prolif DC","Sigmar1"
"Tcp1",1.60086884893038e-46,0.530245490102432,0.917,0.627,4.48211260323527e-42,"Prolif DC","Tcp1"
"Mrto4.1",1.9183583363362e-46,0.358374172168558,0.63,0.27,5.37101967007409e-42,"Prolif DC","Mrto4"
"Rpl13.6",2.80378371132042e-46,0.402561994727152,1,0.999,7.85003363495491e-42,"Prolif DC","Rpl13"
"Rdx.1",2.91411137463798e-46,0.400662392943579,0.771,0.366,8.15892902671142e-42,"Prolif DC","Rdx"
"Rps7.5",3.53622682764814e-46,0.370679250694703,1,0.998,9.90072787204926e-42,"Prolif DC","Rps7"
"Aars",3.72090684360036e-46,0.347091670550752,0.718,0.322,1.04177949807123e-41,"Prolif DC","Aars"
"Trp53",4.255723652608e-46,0.351313109942521,0.715,0.322,1.19151750825719e-41,"Prolif DC","Trp53"
"Gatm.5",7.56470227699551e-46,0.297143181066803,0.635,0.277,2.1179653435132e-41,"Prolif DC","Gatm"
"Mrpl57.2",8.27278853995856e-46,0.435454813480614,0.892,0.498,2.3162153354176e-41,"Prolif DC","Mrpl57"
"Pcbd2",1.6974485655904e-45,0.43094495036901,0.778,0.399,4.75251649393999e-41,"Prolif DC","Pcbd2"
"Srpk1",1.86653505407064e-45,0.257245690159775,0.605,0.239,5.22592484438698e-41,"Prolif DC","Srpk1"
"Rps15.5",2.64483422676997e-45,0.356552549502444,1,0.997,7.40500686811057e-41,"Prolif DC","Rps15"
"Slc25a4.3",3.30081845444597e-45,0.462042456147171,0.894,0.501,9.24163150875782e-41,"Prolif DC","Slc25a4"
"Supt16",3.30286115800474e-45,0.335113150500377,0.577,0.235,9.24735067018168e-41,"Prolif DC","Supt16"
"Ivns1abp.2",3.91057836903294e-45,0.38392492978834,0.728,0.342,1.09488373176184e-40,"Prolif DC","Ivns1abp"
"Lamp1.6",5.60667644278442e-45,-1.06797472584147,0.781,0.829,1.56975727045078e-40,"Prolif DC","Lamp1"
"Ctsz.4",5.81909673847085e-45,-0.669847595359057,0.997,0.983,1.62923070483707e-40,"Prolif DC","Ctsz"
"Rpl12.6",6.49401812561894e-45,0.413728944238291,1,0.97,1.81819519481079e-40,"Prolif DC","Rpl12"
"Rpl22l1.5",6.53278826738293e-45,0.596345383142743,0.995,0.839,1.82905005910187e-40,"Prolif DC","Rpl22l1"
"Hsp90aa1.1",9.93174908510892e-45,0.521629547245092,0.987,0.883,2.7806911088488e-40,"Prolif DC","Hsp90aa1"
"Gltp.2",9.9466513237557e-45,0.492696932161338,0.942,0.655,2.78486343762512e-40,"Prolif DC","Gltp"
"H2-T23.4",1.14643233656397e-44,-0.741676119917605,0.831,0.858,3.20978125591181e-40,"Prolif DC","H2-T23"
"Npm3.3",1.18658600503459e-44,0.422837880615464,0.801,0.416,3.32220349689584e-40,"Prolif DC","Npm3"
"Rnps1",1.95397702741898e-44,0.28734388488596,0.635,0.265,5.47074488136766e-40,"Prolif DC","Rnps1"
"Rps3.4",1.98981765148335e-44,0.308064284335101,1,1,5.57109146062308e-40,"Prolif DC","Rps3"
"C1qbp.2",2.7770421401093e-44,0.430200461597997,0.781,0.394,7.77516258387801e-40,"Prolif DC","C1qbp"
"Clic1.2",3.73359603482343e-44,0.455590231363725,0.995,0.956,1.04533221782986e-39,"Prolif DC","Clic1"
"Oat",3.78957732676304e-44,0.343814303385022,0.723,0.335,1.06100585994712e-39,"Prolif DC","Oat"
"Snrnp40",4.87632264952713e-44,0.325363386407395,0.665,0.292,1.3652728154146e-39,"Prolif DC","Snrnp40"
"Vps36",5.27586646837814e-44,0.350637532489552,0.718,0.331,1.47713709381651e-39,"Prolif DC","Vps36"
"Arl6ip4.1",6.18142771579525e-44,0.281364199215731,0.632,0.262,1.73067613186836e-39,"Prolif DC","Arl6ip4"
"Rpl29.3",6.19589038869192e-44,0.390917829238763,1,0.98,1.73472539102597e-39,"Prolif DC","Rpl29"
"Cltb.1",7.07119336722292e-44,0.381021315933325,0.68,0.317,1.97979271895507e-39,"Prolif DC","Cltb"
"Rps12.3",7.31679743216525e-44,0.386384846764605,1,0.996,2.04855694505763e-39,"Prolif DC","Rps12"
"Smdt1.3",8.59289246605321e-44,0.453401956528912,0.992,0.88,2.40583803264558e-39,"Prolif DC","Smdt1"
"Rps15a.5",9.01596372334403e-44,0.322189420947931,1,0.999,2.52428952326186e-39,"Prolif DC","Rps15a"
"1700025G04Rik.2",9.16736165466472e-44,0.327495885513373,0.665,0.292,2.56667791607303e-39,"Prolif DC","1700025G04Rik"
"Sf3b2.1",1.37120272656914e-43,0.457173190282607,0.919,0.587,3.83909339384828e-39,"Prolif DC","Sf3b2"
"Ndufa5.1",3.71580341420265e-43,0.430292819537066,0.844,0.465,1.04035063990846e-38,"Prolif DC","Ndufa5"
"Mrps26.1",4.71191247335319e-43,0.279834201123809,0.582,0.24,1.31924125428943e-38,"Prolif DC","Mrps26"
"Atp5f1.3",6.74092364877463e-43,0.427308727195258,0.987,0.889,1.88732380318392e-38,"Prolif DC","Atp5f1"
"Malat1.4",6.82926780720669e-43,-0.879893961040604,0.997,0.999,1.91205840066173e-38,"Prolif DC","Malat1"
"Atp5g3.1",7.80777098012617e-43,0.499005889664709,0.95,0.727,2.18601971901572e-38,"Prolif DC","Atp5g3"
"BC035044",8.91377125212996e-43,0.254021248992596,0.35,0.114,2.49567767517135e-38,"Prolif DC","BC035044"
"Mrps25",1.32350408057476e-42,0.305634104795111,0.65,0.285,3.70554672479322e-38,"Prolif DC","Mrps25"
"Gtf2a2",1.36866929839126e-42,0.372901820021483,0.738,0.365,3.83200030163586e-38,"Prolif DC","Gtf2a2"
"Naa50.1",1.57262158711308e-42,0.339461621807711,0.738,0.35,4.4030259195992e-38,"Prolif DC","Naa50"
"Gnb2l1.4",1.83615875269878e-42,0.405645705447375,0.997,0.973,5.14087727580603e-38,"Prolif DC","Gnb2l1"
"Rbmxl1",1.97882287939019e-42,0.360262332956498,0.703,0.335,5.54030829771665e-38,"Prolif DC","Rbmxl1"
"Ubc.3",2.11593467057897e-42,-0.632375548118657,0.992,0.984,5.924193890687e-38,"Prolif DC","Ubc"
"Eny2",2.25004358170289e-42,0.357318227866375,0.781,0.386,6.29967202005174e-38,"Prolif DC","Eny2"
"Rpl36al.4",2.67427247891495e-42,0.404954187915288,0.995,0.961,7.48742808646608e-38,"Prolif DC","Rpl36al"
"Eif3b",3.02726004545119e-42,0.330298637316957,0.683,0.31,8.47572267525425e-38,"Prolif DC","Eif3b"
"Mrpl33.2",4.39005294850822e-42,0.484060753044896,0.952,0.733,1.22912702452333e-37,"Prolif DC","Mrpl33"
"Bri3bp.4",6.1418714396772e-42,0.365145204293991,0.776,0.383,1.71960116568082e-37,"Prolif DC","Bri3bp"
"mt-Nd1.6",6.36746317017749e-42,0.494379087920323,1,0.93,1.78276233838629e-37,"Prolif DC","mt-Nd1"
"Hspd1",7.41001055008107e-42,0.488799519623937,0.778,0.435,2.0746547538117e-37,"Prolif DC","Hspd1"
"Fbl.3",8.17987167603676e-42,0.502697021726159,0.834,0.489,2.29020047185677e-37,"Prolif DC","Fbl"
"Rpl35.4",1.50966289092465e-41,0.355216193514082,1,0.994,4.22675416201084e-37,"Prolif DC","Rpl35"
"Fam69a.2",2.93514479888073e-41,0.265636891133324,0.516,0.204,8.21781840790627e-37,"Prolif DC","Fam69a"
"Tial1",4.78339108519223e-41,0.28814206306587,0.599,0.257,1.33925383603212e-36,"Prolif DC","Tial1"
"Ybx3.1",5.37606093918952e-41,0.27749160163188,0.524,0.21,1.50518954175428e-36,"Prolif DC","Ybx3"
"Ssbp4.2",6.04538854721203e-41,0.295479385595941,0.627,0.271,1.69258788544842e-36,"Prolif DC","Ssbp4"
"Dnajc2",8.1037308433492e-41,0.383277077511713,0.761,0.383,2.26888256152091e-36,"Prolif DC","Dnajc2"
"Nap1l4",1.4331009771349e-40,0.304013466180755,0.632,0.275,4.01239611578228e-36,"Prolif DC","Nap1l4"
"Tecr.2",1.6800967286957e-40,0.381672373926766,0.826,0.437,4.70393482100221e-36,"Prolif DC","Tecr"
"Snrpd3.2",3.62624262340563e-40,0.455473940658997,0.902,0.57,1.01527540970111e-35,"Prolif DC","Snrpd3"
"Srrt",4.23128407176123e-40,0.262676167526959,0.539,0.219,1.18467491441171e-35,"Prolif DC","Srrt"
"Atp5g1.2",5.19519461634321e-40,0.516630775652562,0.96,0.796,1.45455058868377e-35,"Prolif DC","Atp5g1"
"Lsm8",8.46879946423962e-40,0.382285005072214,0.768,0.407,2.37109447399781e-35,"Prolif DC","Lsm8"
"Pih1d1",8.64967125110297e-40,0.299029996565765,0.673,0.307,2.42173495688381e-35,"Prolif DC","Pih1d1"
"Vdac1",8.72235163416454e-40,0.396284669731873,0.831,0.454,2.44208401053339e-35,"Prolif DC","Vdac1"
"Dck.3",1.29948312196979e-39,0.311753499749035,0.67,0.296,3.63829284489101e-35,"Prolif DC","Dck"
"Rplp1.3",1.67262762215091e-39,0.34130695735311,1,0.999,4.6830228164981e-35,"Prolif DC","Rplp1"
"St3gal5.3",1.92755654906625e-39,0.340549619039064,0.504,0.207,5.39677282607569e-35,"Prolif DC","St3gal5"
"Gm10116.4",2.28789107354939e-39,-0.911199795378819,0.793,0.792,6.40563742772359e-35,"Prolif DC","Gm10116"
"Bola3",2.50992312150536e-39,0.253118703349714,0.688,0.297,7.02728275559072e-35,"Prolif DC","Bola3"
